,603297,31,282,丰田,150886e357ccfa71,150890e34f7ce311
,570322,13,1025,马自达,150837e40fb2b561,150853e3f2c58c01
,607322,49,349,比亚迪,150847e461022511,150828e44ae4a901
,516232,27,633,本田,150862e66cc2f7b1,150837e663a9f8a1
,584737,1,1135,大众,150848e6e9142551,150846e6e25fa001
,562021,29,662,现代,150886e849e6f911,150857e70901bb81
,585033,18,126,雪佛兰,150831ed12c91a31,150860ed0da6e091
,595296,1,49,大众,150856ec0a901fc1,150835ebe018f781
,579857,0,0,,150856eb933c13f1,150819eb877c7051
,595224,1,49,大众,150898edceeb5071,150821ed820be491
,589590,27,1078,本田,150828f41a772be1,150853f43e0def91
,503450,38,244,东南,150894ece95ad101,150856ece44921b1
,540433,12,55,日产,150815efdb4e29b1,150863efa2a27f51
,606749,16,106,别克,150866f1e004cb11,150810f16c3cc281
,595509,31,861,丰田,150881f14c0dbb11,150850f1221b23b1
,600908,9,1348,奇瑞,150815f285180e11,150876f2273ab241
,589838,27,633,本田,150868f2c657ab11,150890f2f1d0b021
,571396,12,55,日产,150871f2316139e1,150876f22a7171f1
,599373,28,201,标致,150823f38fc32a51,150889f36ce4f391
,606285,27,609,本田,150853f68fc29b41,150865f6806597b1
,591008,53,427,福特,150895f7451f82c1,150893f73fced571
,581853,18,120,雪佛兰,150885f9d1d443e1,150870f97a844991
,582135,11,37,奥迪,150860f8abc92ff1,150884f8718d6d41
,562273,79,762,五菱,150839fb79aff561,150824fae4b629e1
,598861,31,1308,丰田,150817fba1a9f881,150853fbc61c13a1
,574270,53,1340,福特,150864fd2db39431,150845fcf826e491
,599268,29,578,现代,150873ffbd16dd01,150816ff6b9fa481
,607944,129,2576,北汽新能源,150870feee9ed461,150816fec066f5a1
,601669,9,44,奇瑞,15089001ff8dd0d1,15082301f7b4a491
,575647,51,395,江淮,150852016a955261,150836013500a621
,594613,21,148,起亚,150843032c389cb1,15083102ed021bd1
,609553,1,20010,大众,15084008d16e6cb1,15083308a6c56281
,586556,1,51,大众,,
,535900,11,990,奥迪,1508140b83d19291,1508400b456f59b1
,564571,27,609,本田,1508270bcc620ce1,1508440bbe285171
,483767,12,2458,日产,1508780ccb31f731,1508480cc19ed4a1
,606355,49,352,比亚迪,,
,467794,18,2569,雪佛兰,15087212e13efd01,15088812db92df61
,473776,79,761,五菱,15082122ad24d121,150863228a5f2af1
,590075,1,16,大众,15086517928784c1,15086317707b6191
,585706,13,209,马自达,1508901b357821d1,1508561b5060df21
,600592,18,2567,雪佛兰,15087019e5045581,15084319d4df8ee1
,558189,12,64,日产,1508182ad82b9c21,1508272b05d61411
,606483,0,0,,150845206f5ef981,15082520572024a1
,608400,11,990,奥迪,,
,598819,31,1308,丰田,150855248cd53971,1508522465ebc371
,607604,46,300,长城,15085624f7cd4f51,15089824f17d4c01
,194517,53,425,福特,1508622556b981a1,150885255cb48791
,610769,0,0,,150873283c84c701,15084427ff8fedf1
,549059,26,189,雪铁龙,15081529f9239141,15088829ba188ec1
,590565,49,338,比亚迪,1508642bd45218b1,1508852bc9e6b8d1
,590671,16,2404,别克,1508332e4f0743e1,1508302df35bb731
,152634,27,596,本田,1508992fec9e2c01,150891301ee011b1
,600491,0,0,,1508682fda3b2f71,1508122fad0382a1
,604289,12,55,日产,1508633a53738541,1508193a48d66071
,563440,12,60,日产,1508693d3f9237d1,1508143d0e7dc771
,590312,16,106,别克,1508994d467b3901,1508434d3a181491
,610846,16,106,别克,15084763a27fdeb1,150843639cec50b1
,539888,29,662,现代,150864bf6ed5f521,150899bf4b4dee41
,609487,1,22,大众,150812c3b0d7e011,150845c3a7f22bc1
,476018,27,583,本田,150845d4d35684b1,150827d4b5643051
,566783,27,1078,本田,150831c94fadd0a1,150877c948545651
,594485,12,61,日产,150886c81c47de11,150855c844ee76b1
,606807,18,126,雪佛兰,150894cc6ed6ba31,150866cc3b7082e1
,598534,12,64,日产,150873d203ce5f41,150843d1cdd6e521
,605720,1,20010,大众,150839d0b7a09021,150889d07fc37161
,603641,44,273,哈弗,150824d1fbaf28a1,150864d18b9978b1
,542533,44,273,哈弗,150868d51848a4f1,150874d4f4828141
,603415,12,55,日产,150873d40d731861,150838d407270161
,593490,10,62,斯柯达,150820d6c1005bb1,150819d6b1e3ca81
,571632,0,0,,150884d70978b131,150835d6f8eae7e1
,604296,12,2458,日产,150896d9bfa86ad1,150864d9e71fffd1
,545202,29,662,现代,150841db557a5971,150823de8e6eddc1
,603490,16,2404,别克,150886dd40860131,150818dd14094331
,589221,16,101,别克,150886dc172930b1,150846dbf73cd181
,587266,12,1224,日产,150886e15705e361,150810e1734bbc31
,598474,16,1335,别克,150836deb6baa401,150832de89793921
,566456,1,16,大众,150828e11e2b8411,150835e103181c01
,531961,0,0,,150885e45691d691,150827e42f517ae1
,374399,22,155,荣威,150817e713562081,150887e6bd5fc681
,568325,38,244,东南,150889efae349d91,150899efd9c75e11
,604378,21,138,起亚,150827e7a6b134d1,150843e7a0459411
,611757,18,121,雪佛兰,150852eda1ce97f1,150839edc00bddf1
,554529,31,228,丰田,150892eece557561,150898eea214e8f1
,604380,31,1308,丰田,150850ef2a27c7c1,150878eeec8e1c21
,603086,13,209,马自达,150896ede5ab7371,150888edaad3a971
,420423,26,2571,雪铁龙,150825f0d7332721,150836f225d9dc51
,571033,49,338,比亚迪,150892f184ad7e21,150840f16d895c91
,600184,16,103,别克,151095d60dee4b01,151053d609844d51
,588111,16,107,别克,150848f0f3200731,150824f0e1545011
,597864,27,1078,本田,150892f1559f5781,150858f13b82e621
,606002,110,978,MG,150826f29ec1f211,150864f27d3a0ad1
,612163,12,61,日产,150890f2d78ff121,150827f2b81c7c51
,585279,18,2567,雪佛兰,150864f239bad891,150879f1feda5f31
,574834,53,424,福特,150977128dc36851,150931128742b491
,509762,79,2400,五菱,150870f5c25de611,150832f5b00971b1
,509743,110,983,MG,150826f6dea800c1,150885f6fcea3ed1
,495515,27,1013,本田,150820f73a108f21,150816f7305891c1
,596478,12,64,日产,150830f9e2cb23e1,150886f9611f4711
,598435,11,989,奥迪,150866f9126a8b91,150875f8f4f06721
,524180,1,22,大众,150855fa33a1d231,150875fa1e7a8ba1
,607617,53,1339,福特,150866faf0a509b1,150839fac2019521
,592066,9,34,奇瑞,150885fc5f0c1e81,150868fc509e5d41
,600443,21,148,起亚,150831fe5b437741,150870fe4b2d3ca1
,587709,31,887,丰田,150818ff09372b81,150840fee276b2d1
,606753,84,768,东风风行,15081200614ae6f1,150860005815af81
,571519,31,858,丰田,15087903675c44d1,15081203552b07c1
,582526,1,1218,大众,1508300242eaa9f1,1508480236c6feb1
,593626,16,106,别克,1508690ace2db2f1,1508680a9b04c761
,599618,4,97,三菱,15085903730ab461,150877036b6b21f1
,596758,27,609,本田,150879038d5e9511,1508650383661fd1
,603552,12,61,日产,150884040c131de1,15086203ef0ebff1
,610471,22,155,荣威,1.51E+14,150812074a2be771
,541080,79,762,五菱,1508220754675f81,150839074e9b7e01
,587469,12,67,日产,1508220d28b313c1,1508540d0fefff91
,486872,96,2357,Smart,150847aaca831421,150887aaa4590911
,600823,12,64,日产,1508900f93272621,1508890f635701d1
,605582,18,120,雪佛兰,15082229aa3c89c1,1.51E+15
,608595,13,1331,马自达,1508981681043d91,150835165c0e9661
,500505,1,48,大众,150877154c7beb81,150831152d324bf1
,585180,21,140,起亚,15085112cce98501,15082412ac5d0d71
,354351,1,22,大众,15089912c16a2b71,15087912b78b1481
,570683,18,118,雪佛兰,15084813f1cd0ca1,15084013c1a41fd1
,283129,9,1349,奇瑞,150865159f2cb9d1,1508671595825ef1
,588812,31,282,丰田,15081119efb20001,15082216bf5c7301
,592711,131,1108,长安,1508921a4f29b7b1,1508781a41db1ba1
,565388,29,1191,现代,1508711abb968a01,1.51E+15
,567538,46,326,长城,150894261d08f501,150812265ac74ab1
,605347,27,508,本田,1508342020b95961,1508681fe5a50821
,608572,27,508,本田,1508602324b140f1,15089623024969a1
,601318,27,192,本田,150848236510af81,150835234280c5e1
,614556,27,596,本田,1508422240cf0721,15089622505782c1
,583147,131,1108,长安,15085023b493cc41,150836238c145b41
,589054,16,101,别克,15088522a3941fd1,150817229c2cc1d1
,334101,1,1135,大众,15084623735bb681,150827236a415e71
,585925,29,578,现代,150811244631d821,150834243f78f521
,570647,12,55,日产,15083424894aa1c1,150863245a269171
,598467,51,395,江淮,150891265aba80b1,150820265629a441
,597311,16,106,别克,15085625e2ad4ca1,15086025d3dac9c1
,552193,0,0,,1508572b5611ebb1,1508902ba70bc801
,236263,16,1335,别克,1508442824835de1,1508512819cbbf81
,567521,21,1333,起亚,1508392afec7e431,1508982af84d0a11
,596211,12,2458,日产,1508392ba26257c1,1508512b7fcabdf1
,348366,16,1335,别克,1508672ceb979b61,1508942cdfa04d31
,595559,12,2458,日产,15087833d523a111,15087333b81d4921
,531031,27,508,本田,1508223744cf4e81,1508123714608d41
,452926,1,49,大众,15081035b89054f1,1508843575decb31
,593047,12,2458,日产,15081837f6889cb1,15088137d34a77b1
,513387,31,887,丰田,1508183c23571571,1508843bc3c97bb1
,533013,15,90,宝马,1508423b1811a941,1508523aec10b231
,590658,44,273,哈弗,1508273c42c33911,1508893c32e604b1
,581185,27,191,本田,1508803d9bb96e71,1508173d194fc7c1
,609895,16,103,别克,1508813d4784e8f1,1508373d3fce7ba1
,603458,0,0,,1508493dc2f3c141,1508363d94487e41
,600680,89,803,广汽传祺,1508963eed50cc81,1508503ec46b49b1
,538444,53,431,福特,15081240ca91b7e1,15081140f6419231
,602641,3,4,奔腾,1508324071a2fb81,150882406750fb01
,610483,21,141,起亚,1508934255477b61,15083242883bc3f1
,608026,22,156,荣威,150893446023be41,15088044277a02d1
,614707,27,508,本田,1.51E+15,150899432eb42fb1
,610893,1,2459,大众,1508184a7023bcb1,1508234a88ec2b31
,575327,16,101,别克,1508904947245f01,15088144a9ed1031
,607318,31,861,丰田,150813472e7b2261,1.51E+15
,587976,120,1019,大发,1508744a41c17491,1508924a1da83771
,609570,22,156,荣威,1508214d4ae1bd81,1508814d6a152911
,587732,13,81,马自达,1.51E+162,1508385275f35221
,506592,110,2356,MG,15083052d10b2621,15088752c3966cf1
,601943,48,309,奔驰,15083853619e7771,150812538226eb31
,601878,12,55,日产,15082955e54245a1,1508175608ae3e91
,562940,49,338,比亚迪,15082857a09c69f1,150897578cc97aa1
,602353,44,273,哈弗,15085758f8d41e11,15081858f77c8f91
,504955,22,155,荣威,1508165e5a3a0a61,1508435e55822121
,547084,49,349,比亚迪,1508226083b00521,1508866071686fa1
,614201,31,282,丰田,15083763da7d3a31,1508236371058cb1
,612383,31,228,丰田,150824671bbce8c1,1.51E+15
,571123,31,861,丰田,1508517147ba11f1,15084370de51e941
,574205,4,97,三菱,1508976826a88801,15088767f9053751
,565934,31,861,丰田,15081169065c8461,15085268fb05e3e1
,612565,131,20147,长安,1508716cf4078c61,1508396c53b3dd61
,595902,53,430,福特,1508727b1e9eb4b1,1508567aeeb129b1
,593161,0,0,,150895488ace6c71,150870489121b181
,596773,84,1120,东风风行,1508740a1d9874f1,15088109d33bf141
,608488,131,20147,长安,150873115386abd1,150867112437f3d1
,611516,49,338,比亚迪,15084012c25457e1,15084812b5988b51
,546729,31,225,丰田,150885189f1b89d1,15084518c3cc1b21
,567948,31,282,丰田,1508651b5fca19e1,1508951b077bbb51
,538704,49,352,比亚迪,15088122dc22e8a1,15082722a4710d21
,614690,29,207,现代,1508701febc0a4b1,1508891fbca86ae1
,606604,1149,2581,北京,1508371e17a40581,1508981dd92c2741
,593607,12,64,日产,1508601ec6207c71,1508491e97542ed1
,604514,31,282,丰田,1508622a54660551,1508932a337dfff1
,110895,16,106,别克,1508862c7e4ed1e1,1508742c743cf331
,609551,29,207,现代,1508152e98d56221,1508842e4b625c51
,559564,31,861,丰田,1508683654db1c81,1508253630f0d061
,587294,1,49,大众,15084537274c78c1,1508423745acb951
,571361,40,502,东风风神,15085137e6c3b081,15083237cfbc1871
,554144,16,104,别克,150881485e9f5621,15088848a2bdff11
,470532,96,862,Smart,1508503d7797bc11,1508823d57d40861
,604650,32,220,吉利,150897477ec0c001,150839477a7446f1
,570573,13,209,马自达,15082641efe14c61,15088741c7218a61
,459575,27,1078,本田,15087842c5b0f6c1,150847427b6e6201
,599005,27,508,本田,150831493fd647d1,150870488c1e6821
,433185,4,749,三菱,1508484a8d61dce1,1508824ae985d191
,567051,53,1340,福特,1508584beb36b2c1,1508694bcfbf1e61
,612832,15,20027,宝马,1508614a39eb4e31,1508384a31c7cd11
,607464,51,432,江淮,1508344daae69a91,1508774e258c0be1
,479982,16,106,别克,15085350943c2a01,15084250ae720761
,543653,84,1125,东风风行,150823520d8c41c1,15087051de171ff1
,599673,46,293,长城,15081559e15dbf91,15089059ed8889f1
,427327,72,686,金杯,1508225992adfe01,1508395977005ea1
,596680,89,805,广汽传祺,150872651c8e9971,150854654a53b941
,587992,44,273,哈弗,1508615e7f81a8d1,1508565e57eee721
,531754,27,583,本田,150854668c064101,1508256686e70771
,552445,18,125,雪佛兰,15087665ef9fdd01,15086365ba8f3001
,585280,13,81,马自达,150829624ab004f1,150826622dcc0471
,609736,27,633,本田,150850678c8486f1,15088067b7875411
,595716,16,108,别克,15085069460b5091,150866693659d861
,596891,29,578,现代,1508376d9e15f061,1508606d61413751
,507365,18,2567,雪佛兰,1508477690ae7601,1.51E+15
,543927,46,293,长城,1508237a207f6f01,15088479f12ca3f1
,584745,79,762,五菱,1508777fcf97cbb1,1508837f52c812c1
,606822,9,1346,奇瑞,1508257cab5eeeb1,1508607c9e0abb41
,175616,12,61,日产,1508377ccc052261,1508277c7a953e81
,608801,1,16,大众,1508887d616f7771,1508897eee1e7201
,584357,27,508,本田,150881822f255db1,15086882340bde91
,596233,12,64,日产,150865892b4081c1,1.51E+15
,271281,16,2404,别克,15089585d3a66af1,150812859988a4c1
,588743,12,1221,日产,15083088f5100471,15084788bbf00781
,392951,29,579,现代,1508378d60107521,1508988d19424ff1
,565443,9,24,奇瑞,1.51E+15,1.51E+15
,600967,49,374,比亚迪,15085190a2881b71,150852909053ae91
,522886,29,578,现代,15085795719442f1,15088494d61a3f11
,557996,12,64,日产,1508459c41925281,1508899c21cc2c71
,602070,16,104,别克,150864aa669d5411,150874a9e4dc8e01
,566472,12,55,日产,150810bfaac537a1,150888bfa3a38991
,598801,66,616,宝骏,,
,585058,44,273,哈弗,1508335bd5be6301,1508755bcf305851
,589175,21,143,起亚,1.51E+15,15083180110001c1
,574813,18,120,雪佛兰,1508417fbc39c4d1,1508177fa5389261
,577856,49,374,比亚迪,,
,454725,13,81,马自达,15089488a794d441,1508408861c2a761
,605094,89,800,广汽传祺,1508318b334fc3f1,1508768b8d471241
,353704,27,583,本田,1508708ba2b82241,1508168b68deb9f1
,611433,0,0,,1508519b3103d141,1508179b0cbfc4b1
,604125,46,295,长城,1508259ed2b4bae1,1508679ecccebbc1
,596668,31,861,丰田,1508729f5dc15c91,1508619f3a4b8e21
,599459,89,805,广汽传祺,150831a227731d21,150812a25a81ca81
,608143,21,137,起亚,150875a11dcb7071,150833a0ffc87971
,544045,79,2387,五菱,150873b5af21a791,150860b5b56becd1
,474773,4,20028,三菱,150826a7cd191681,150884a7c75be211
,615278,73,699,铃木,150837a9fcf219b1,150841aa5089f261
,553843,44,279,哈弗,150857ad3343b3e1,150867ad52b47b91
,557071,21,140,起亚,150845af34d4ced1,150819af07b63561
,607159,73,697,铃木,150849b530dd8da1,150896b52e5caa21
,513486,32,212,吉利,150824bcd8567931,150822bcacb4f1d1
,585528,12,58,日产,150838c2a7d7b011,150851c2a213a4b1
,618513,27,1078,本田,150891c053c38321,150859c082d1dc01
,375638,44,273,哈弗,150879c51262f2c1,150890c57eb4efe1
,575847,1,20010,大众,150820cd193c9f51,150896c9f29dc6c1
,604835,31,861,丰田,150898cbded1e961,150889cbc9e80ca1
,597917,53,1339,福特,150880cb3c06b2c1,150848cb1daeb001
,591323,49,347,比亚迪,150810cb9ebd52d1,150867cb592086a1
,574343,12,56,日产,,
,615729,16,106,别克,150875dec1ecd241,150894dea0824351
,421500,12,55,日产,150858dcc7814f81,150858dc84d048b1
,540903,12,55,日产,150812dfdb571041,150839e0086db021
,579696,132,1116,长安商用,150836e3eb386c41,150880e3c510a2b1
,606581,29,666,现代,150836ed08e17cf1,150861ecd1b28f31
,549130,12,64,日产,150886f19e4c7c41,150824f1767ebca1
,616934,10,62,斯柯达,150865f5d65948a1,150826f5ac338ac1
,608005,46,321,长城,150876fe3fea3af1,150814fe1c104c61
,618814,53,1339,福特,150844021f4df491,1508390219c03dc1
,595698,10,20019,斯柯达,150814097d0f8281,15087809751635f1
,571250,27,192,本田,1508860baf318091,1508780b7b45c171
,223725,53,430,福特,1508480ef55dd471,1508190eae20abf1
,594584,29,578,现代,15089219bd0a91c1,150840198f4f10d1
,567170,29,665,现代,15082527f44cc711,15085227efd8fd21
,610727,1,16,大众,150852ba672094f1,150862b9ad8f3f41
,604880,29,1192,现代,150884c46f221381,150811c469abb5b1
,616280,53,1340,福特,150875c61cc11ed1,150841c5fc609811
,586215,31,1308,丰田,150872cc8c8a4ca1,150822cc55913a41
,466557,18,2567,雪佛兰,150817d5c675b801,150885d584418ae1
,593511,53,425,福特,150865db6ee61661,150858db96a7e3e1
,426307,29,662,现代,150825debb810c91,150832de91563a61
,583858,54,471,海马,150849e5e7c238f1,150812e5d23a6521
,617314,28,204,标致,150840e694a3e681,150881e66de367d1
,609849,27,192,本田,150855ef72ec3d51,150855ef48246f21
,521687,49,342,比亚迪,150841ee61e2b901,150876ee6ebf0561
,438836,49,338,比亚迪,150895f1afc90ee1,150872f1a4d5ca51
,531454,18,2569,雪佛兰,150863f4a6a8f9a1,150847f44f816a01
,599829,32,220,吉利,150865f7ba4ab2f1,150836f7a2cb99b1
,611774,18,120,雪佛兰,150875f9cd8e5e21,150820fa32abde91
,602786,27,1078,本田,150837f8e5aba831,150899f8a5820cd1
,494946,131,1147,长安,150851fe585e0f01,150841fe4e0d2d81
,614448,13,2574,马自达,1508980105dc0e91,15088600c04657c1
,570714,16,101,别克,150844010da89a41,15084600ffa1ba01
,619850,49,338,比亚迪,15088206570470d1,150851062ed40731
,609842,27,609,本田,1508470cc0679791,1508150c665be591
,618134,31,858,丰田,1508610de9bc5f61,1508300dbb333b71
,581728,79,2400,五菱,1508620c1fc8cd01,1508590c0a083701
,612554,1149,2580,北京,1508481022ce58b1,150891101b3de361
,617403,0,0,,15088017550bf721,150869174dab93d1
,582779,10,75,斯柯达,150890203107a041,1508481fe83cc9a1
,390010,53,1340,福特,150845215a65b331,15085321102bd751
,539001,60,1166,黄海,1508222506e89541,15086724d68d9821
,600964,31,2397,丰田,1508502572002eb1,15085725563eebf1
,575738,16,107,别克,1508832946bd84a1,150886293e54fd51
,612395,18,118,雪佛兰,150867289e003f51,15082028999402b1
,565867,0,0,,1508762ce5a65911,1508232cc922bb61
,559825,0,0,,15088732eb59e9c1,15082932e3e17521
,576950,28,2545,标致,1508492ba473be91,1508502b951b9bf1
,593854,73,698,铃木,1508193decc11a51,15086035e4ee5e31
,471255,31,225,丰田,150846365d14f461,150827363a107f41
,598392,79,753,五菱,15082238e323ab21,15084538c04c1c81
,537396,4,2362,三菱,15081139dfdba7e1,1508823987e00a51
,512280,27,596,本田,1508513e1b6ed191,1508393dd54cb911
,609556,15,90,宝马,1508194016a51eb1,1508523fd24d7c51
,541769,18,126,雪佛兰,1508544434bc7f11,15088843bfe76c21
,606965,1,48,大众,1508444e229a3e91,1508734e76821011
,564849,27,633,本田,1508484e84277bc1,1508234a92c3a731
,596956,18,2569,雪佛兰,1508104b014b9021,1508544aea760971
,593666,51,1015,江淮,1508864c65c743f1,1508514c638f1f71
,587408,3,3,奔腾,150851532e24a391,1508645315b9ca31
,608349,18,2569,雪佛兰,15085455da2d55c1,1508285546a0e0c1
,605130,120,1019,大发,1508856ec65a39f1,1508216eabcbd8b1
,558095,53,1340,福特,15083179a6c08521,1508247990454a31
,500408,18,121,雪佛兰,150824215fd43a21,15082220dd9826e1
,584359,13,81,马自达,15086122c0f115b1,15083722a046c451
,601397,26,335,雪铁龙,1508802508eaddb1,15087924e076fb91
,610095,12,60,日产,15084931f1c366c1,150884277b9cc6e1
,615148,4,97,三菱,1508612c003f02f1,1508782bb08bb9f1
,512739,16,1335,别克,1508694f9d70aa91,1508804f6daf4441
,593945,27,609,本田,150845342d5d3ce1,15085333f7e783b1
,615026,53,1339,福特,1508623290462b61,150821325bc20de1
,549355,84,1120,东风风行,150867398a926851,1.51E+15
,533310,29,579,现代,150826395d360c81,150869392e3714f1
,605686,27,1078,本田,150858448fd37481,150887448a8ce281
,538420,27,609,本田,15088345beee0c91,15083945b44e5831
,619907,29,578,现代,15081448d784cf71,1508594875c835f1
,520364,107,1154,一汽,1508624a2c08ddf1,1508134a02ac9ad1
,603717,13,1332,马自达,1508474b9e8209e1,1508194b75dbc1a1
,544922,1148,2383,东风小康,1508684cec119371,1508274cb28ef1e1
,543621,13,209,马自达,1508234ebcd848f1,1508104ef71f0cb1
,320666,10,62,斯柯达,15083155718317a1,1508935569b8c741
,569746,18,20035,雪佛兰,15088756668fb321,1508145656961a71
,616297,1,2459,大众,150832662994c161,15083759d40ca2b1
,605683,66,616,宝骏,1508525bdd8ffda1,1508325bd4315171
,585306,81,755,菲亚特,1508715ce2d0c351,1508685c3b3556d1
,577536,27,508,本田,1508955cea1361d1,1508615ce4633d91
,486595,114,993,北汽幻速,1508555da63c2ec1,1508535da1c93241
,494608,29,667,现代,1509578c5eb1dee1,1509728c55e3cc21
,560654,22,157,荣威,1508766cd95fe951,1508316c9ea7d931
,624846,1,48,大众,1508536dcade27a1,1508446df25d4d11
,603351,1,1135,大众,1508626a79ee1761,1508266a0cf1aea1
,617272,1,20,大众,1508276b3ddbcf21,1508546b058ca5d1
,587004,12,56,日产,1508296f94eeb591,1508426f8f38c8b1
,501327,79,762,五菱,15092482ac1854a1,15096282a6c336d1
,490234,46,293,长城,15093355780db881,1509665569c24401
,592756,120,1019,大发,15087676fa815791,1508947758ef7561
,598536,29,667,现代,15088677ea370f41,15081377c2901e71
,562667,59,550,中华,1508167818ec9be1,15087978131c7ad1
,583101,22,155,荣威,1508887b44869671,1508457b1f5f7681
,542174,16,103,别克,1508437b64d89931,1508327b482c5a51
,451500,31,861,丰田,150875878ea5aa41,150831878a952ec1
,617253,0,0,,150818882c5d0b11,15087087e5021cb1
,621567,73,699,铃木,1508308befe02101,1508288bb91b75a1
,343004,16,103,别克,1508339266e27e41,1508719235c69641
,582542,27,193,本田,1508938e03f2cda1,1508238dd3da3e51
,615920,29,579,现代,15089198be7f9861,150849987d7963b1
,607666,27,609,本田,150844933c103391,1508719336c4fc61
,617002,49,352,比亚迪,15086093f8c069c1,15082193d34d7221
,480938,22,155,荣威,15089195b7476fb1,15085595ac2e1a31
,540295,107,927,一汽,15088597c6d9ad61,15081997910dcc01
,565472,18,2567,雪佛兰,1508449727042ea1,1508889780cbcb91
,594921,16,107,别克,150824981b1fd841,15087898125d72d1
,563567,105,1326,MINI,1508629e815b4f11,1508889ecfc543b1
,617297,16,103,别克,1508729dcfc500e1,1508309deabeff61
,593976,27,1078,本田,150856a2237a5d81,150881a1f0d02801
,492364,84,1125,东风风行,150874aa21b38b11,150837aa124e0991
,622954,16,103,别克,150861b1c1424b41,150820b1ba94ebe1
,589187,12,61,日产,150878b23525f6a1,150857b1f3b9f241
,357839,15,482,宝马,150819b26e89f5b1,151067dd44551641
,565680,22,156,荣威,150824b94e0111b1,150882b923c05b51
,608753,29,578,现代,1509444cbdb34d21,1509944c8abbfdc1
,582698,11,20023,奥迪,15082661b470fe01,15086161b413b7c1
,621979,28,203,标致,1508315c940184e1,1508745c773a8321
,577030,47,313,众泰,1508356a9a795ae1,1508476a4c728481
,622050,49,358,比亚迪,1508936c6606a391,1508706c3c9caab1
,570380,9,33,奇瑞,15083575f855b001,15085575b4322381
,608182,96,862,Smart,15089871a750d291,150890718c524751
,539258,29,665,现代,150853721e032d11,15082471e5bd4751
,614973,16,116,别克,15087878dd0a1d41,15087978ce2adde1
,598931,12,64,日产,1508127f79e93491,1508727df51ac5c1
,601259,31,861,丰田,1508247b7d6e7d41,1508707b4b732571
,549693,27,192,本田,15081779b47b5581,150888799b2ce731
,585112,110,978,MG,1508547ceb873d71,1508547cda4219e1
,599028,21,140,起亚,1508397f61475891,1508357f5b3c9a71
,595704,49,352,比亚迪,150889808cd42de1,1508268065147c61
,500478,22,155,荣威,15084582f754b961,15083482f05f82c1
,516120,18,2567,雪佛兰,15087084a3af5d21,150819847d711831
,573712,32,220,吉利,15087584cbed7671,15082184840ae2d1
,605671,1,20010,大众,150828870bbe9731,15087986efb667a1
,586318,15,90,宝马,15082789f134ebb1,15088189c973d351
,619108,29,1288,现代,1508918f87a92d91,1508208e572eb951
,606876,31,228,丰田,15088897d2a33f81,150890977e8589d1
,549893,18,2567,雪佛兰,150859930adcd6c1,15083292d6237851
,620423,16,108,别克,150825a0ba9122f1,150896a078b8ca51
,593808,12,56,日产,1508399b227bbbd1,1508259b047b4101
,572305,31,228,丰田,1508309ec41e3651,1508969e9b7f3cb1
,589973,27,508,本田,150858a04aec16f1,1508609fdb44b6f1
,575787,9,26,奇瑞,150832a2f82f37f1,150842a2eea83bf1
,272002,115,1000,北汽威旺,150820a4d4a5cdc1,150854a4b17af8e1
,595827,18,121,雪佛兰,150871a3b6397411,150832a37ebd3c71
,608802,12,55,日产,150824a52da5ad41,150819a4da702b01
,621509,1,48,大众,150813a5c74cce01,150874a59e258fa1
,535554,1,17,大众,150919296970ba81,1509702952347f81
,587493,41,517,力帆,150881a7582249b1,150868a725b27d91
,624587,53,425,福特,150850a81e18b251,150830a814d33f61
,501667,15,20025,宝马,150814a9adb4b311,150869a98f278c21
,577216,12,60,日产,150841ae4fd80e11,150853ae35a34bf1
,613350,31,858,丰田,150855b17f1db841,150830b172f2e3f1
,565895,21,138,起亚,150847b0f23c79e1,150892b0d5215761
,530153,29,667,现代,150837b853bf6791,150871c2ab3b0881
,487743,16,101,别克,150837cb6b0c0811,150840cb5e13a471
,606330,84,1120,东风风行,150851bec79f06c1,150813be8b5f9451
,601395,32,213,吉利,150883c026c20fe1,150896bfeb453951
,619090,21,144,起亚,150825c3897a7531,150848c382617e71
,555462,51,20200,江淮,150845c5f1536e71,150849c5dbb5ca71
,575304,31,861,丰田,150850c796bcf351,150876c7766541f1
,541263,66,614,宝骏,150829c6c93de6d1,150832c770305071
,492378,57,498,启辰,150843c9fbba4b61,150852c9cf77e401
,614534,27,508,本田,150817ca939b0951,150890ca76754201
,565454,1,48,大众,150884cc62a4d901,150825cc597ff3b1
,598478,0,0,,150827d054441d31,150888cffff21c01
,605836,27,192,本田,150843d47f1e8841,150858d4ad467931
,290243,29,662,现代,150815d4ac7d7fd1,150863d48960e071
,528808,16,104,别克,150877d079ea6711,150894d05e138211
,440415,9,1349,奇瑞,150837d420e6b401,150843d3db059561
,589356,53,1339,福特,150841de92208251,150835de1416eb21
,541550,22,155,荣威,150871dedabe7201,150881dec015d531
,620837,29,657,现代,150812e2a8b7da81,150855e29ece06c1
,628604,31,282,丰田,150895e2a21692b1,150824e26b2e25b1
,576239,84,1125,东风风行,150877edb89dae71,150819ed9269b951
,605560,16,103,别克,150886e86206f661,150850e7f6621261
,630466,1,22,大众,150848efc04b2f61,150850efbb72cdb1
,557816,1,57,大众,150896f4ac7048d1,150812f4a6c86a41
,582497,51,2363,江淮,15088105e2a32ae1,15088005ad3ae9a1
,625036,21,138,起亚,,
,593704,26,2571,雪铁龙,150855fb97226c81,150879fb8f99f421
,574743,31,861,丰田,,
